EventName  SLSNI  SNII  SNIIn  SNIa  SNIb  SNIc 
1115405  0.008571428571428572  0.8428571428571429  0.12285714285714286  0.002857142857142857  0.005714285714285714  0.017142857142857144 
1055358  0.04285714285714286  0.08  0.11714285714285715  0.7314285714285714  0.002857142857142857  0.025714285714285714 
1114860  0.014285714285714285  0.6571428571428571  0.3142857142857143  0.008571428571428572  0.005714285714285714  0.0 
1064761  0.005714285714285714  0.18  0.6914285714285714  0.02857142857142857  0.03142857142857143  0.06285714285714286 
1054457  0.002857142857142857  0.025714285714285714  0.6628571428571428  0.06571428571428571  0.05142857142857143  0.19142857142857142 
1057122  0.005714285714285714  0.08285714285714285  0.8285714285714286  0.025714285714285714  0.025714285714285714  0.03142857142857143 
1170691  0.0  0.20857142857142857  0.005714285714285714  0.005714285714285714  0.6885714285714286  0.09142857142857143 
1172721  0.002857142857142857  0.06285714285714286  0.011428571428571429  0.10857142857142857  0.44  0.3742857142857143 
1115869  0.002857142857142857  0.7314285714285714  0.2257142857142857  0.04  0.0  0.0 
1161382  0.0  0.08857142857142856  0.011428571428571429  0.02  0.7942857142857143  0.08571428571428572 
1161507  0.005714285714285714  0.12857142857142856  0.017142857142857144  0.037142857142857144  0.7314285714285714  0.08 
2002380  1.0  0.0  0.0  0.0  0.0  0.0 
1210527  0.005714285714285714  0.10857142857142857  0.03428571428571429  0.09142857142857143  0.02857142857142857  0.7314285714285714 
1060893  0.011428571428571429  0.05142857142857143  0.84  0.09714285714285714  0.0  0.0 
1103619  0.011428571428571429  0.7914285714285715  0.05714285714285714  0.03428571428571429  0.06285714285714286  0.04285714285714286 
1171778  0.011428571428571429  0.04  0.19714285714285715  0.025714285714285714  0.6971428571428572  0.02857142857142857 
1220769  0.002857142857142857  0.07428571428571429  0.03142857142857143  0.14  0.2571428571428571  0.4942857142857143 
1271129  0.002857142857142857  0.29428571428571426  0.08285714285714285  0.19714285714285715  0.17142857142857143  0.25142857142857145 
1259024  0.002857142857142857  0.0  0.005714285714285714  0.9857142857142858  0.002857142857142857  0.002857142857142857 
1169038  0.0  0.08285714285714285  0.16857142857142857  0.037142857142857144  0.6914285714285714  0.02 
1223186  0.011428571428571429  0.014285714285714285  0.025714285714285714  0.14285714285714285  0.017142857142857144  0.7885714285714286 
1107139  0.0  0.9828571428571429  0.008571428571428572  0.0  0.002857142857142857  0.005714285714285714 
1051994  0.0  0.0  0.9971428571428571  0.002857142857142857  0.0  0.0 
1156583  0.0  0.19142857142857142  0.002857142857142857  0.005714285714285714  0.7685714285714286  0.03142857142857143 
1156003  0.0  0.02  0.002857142857142857  0.008571428571428572  0.8257142857142857  0.14285714285714285 
